Run,Seed,Model,Dataset,Minority_Class_Orig,Labeling_Strategy,Label_Ratio,H,N,lam,alpha,beta,gamma,Accuracy,GMean
16,12361,OSNN_none_baseline_newton,INSECTS incremental_imbalanced,5,nonuniform,0.2,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9598908950938188,0.2722044505056991
16,12361,OSNN_none_baseline_newton,INSECTS incremental_imbalanced,5,uniform,0.5,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9672397697559076,0.1409757819676218
16,12361,OSNN_none_baseline_newton,INSECTS incremental_imbalanced,5,nonuniform,0.5,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9616429446821313,0.3512201104305856
16,12361,OSNN_none_baseline_newton,INSECTS incremental_imbalanced,5,uniform,1.0,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9636228492042774,0.39732665092486025
16,12361,OSNN_none_baseline_newton,INSECTS incremental_imbalanced,5,nonuniform,1.0,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9636228492042774,0.39732665092486025
16,12361,OSNN_none_baseline_newton,INSECTS incremental-abrupt_imbalanced,5,uniform,0.05,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9460625340123263,0.24508138215723285
16,12361,OSNN_none_baseline_newton,INSECTS incremental-abrupt_imbalanced,5,nonuniform,0.05,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9492724127404091,0.25065318345227827
16,12361,OSNN_none_baseline_newton,INSECTS incremental-abrupt_imbalanced,5,uniform,0.1,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9568579910716261,0.25209336222331824
16,12361,OSNN_none_baseline_newton,INSECTS incremental-abrupt_imbalanced,5,nonuniform,0.1,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.953223373049407,0.252631853606738
16,12361,OSNN_none_baseline_newton,INSECTS incremental-abrupt_imbalanced,5,uniform,0.2,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9633839333513258,0.24581477163952636
16,12361,OSNN_none_baseline_newton,INSECTS incremental-abrupt_imbalanced,5,nonuniform,0.2,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9597913468217555,0.2736782900683886
16,12361,OSNN_none_baseline_newton,INSECTS incremental-abrupt_imbalanced,5,uniform,0.5,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9674543515867995,0.23708675258509118
16,12361,OSNN_none_baseline_newton,INSECTS incremental-abrupt_imbalanced,5,nonuniform,0.5,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9617424929541946,0.342625501013913
16,12361,OSNN_none_baseline_newton,INSECTS incremental-abrupt_imbalanced,5,uniform,1.0,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.964397113542547,0.3886593241735891
16,12361,OSNN_none_baseline_newton,INSECTS incremental-abrupt_imbalanced,5,nonuniform,1.0,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.964397113542547,0.3886593241735891
16,12361,OSNN_none_baseline_newton,Keystroke,3,uniform,0.05,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.6408010012515645,0.5956356831945522
16,12361,OSNN_none_baseline_newton,Keystroke,3,nonuniform,0.05,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.646433041301627,0.5430884234173203
16,12361,OSNN_none_baseline_newton,Keystroke,3,uniform,0.1,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.7340425531914894,0.7034398062229726
16,12361,OSNN_none_baseline_newton,Keystroke,3,nonuniform,0.1,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.7359198998748435,0.6798806852370517
16,12361,OSNN_none_baseline_newton,Keystroke,3,uniform,0.2,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.8366708385481852,0.7594298810854487
16,12361,OSNN_none_baseline_newton,Keystroke,3,nonuniform,0.2,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.8391739674593242,0.7838506188020663
16,12361,OSNN_none_baseline_newton,Keystroke,3,uniform,0.5,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.8610763454317898,0.6847944346738353
16,12361,OSNN_none_baseline_newton,Keystroke,3,nonuniform,0.5,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9430538172715894,0.9299291689496482
16,12361,OSNN_none_baseline_newton,Keystroke,3,uniform,1.0,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9568210262828536,0.9406034088346161
16,12361,OSNN_none_baseline_newton,Keystroke,3,nonuniform,1.0,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9568210262828536,0.9406034088346161
16,12361,OSNN_none_baseline_newton,NOAA,2,uniform,0.05,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.6366690532576967,0.5272248833552574
16,12361,OSNN_none_baseline_newton,NOAA,2,nonuniform,0.05,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.6206421765710194,0.5457307367619001
16,12361,OSNN_none_baseline_newton,NOAA,2,uniform,0.1,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.634355895797764,0.5982058733848339
16,12361,OSNN_none_baseline_newton,NOAA,2,nonuniform,0.1,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.6437737511703475,0.564243525978072
16,12361,OSNN_none_baseline_newton,NOAA,2,uniform,0.2,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.6920196067632318,0.5749299361099101
16,12361,OSNN_none_baseline_newton,NOAA,2,nonuniform,0.2,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.6882194195076279,0.632313588327595
16,12361,OSNN_none_baseline_newton,NOAA,2,uniform,0.5,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.7275430963264856,0.6648078605520411
16,12361,OSNN_none_baseline_newton,NOAA,2,nonuniform,0.5,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.727708321859338,0.6615384493975957
16,12361,OSNN_none_baseline_newton,NOAA,2,uniform,1.0,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.7501789943272567,0.673206388383215
16,12361,OSNN_none_baseline_newton,NOAA,2,nonuniform,1.0,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.7501789943272567,0.673206388383215
16,12361,OSNN_none_baseline_newton,Ozone,2,uniform,0.05,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.8763823064770933,0.29514408977100437
16,12361,OSNN_none_baseline_newton,Ozone,2,nonuniform,0.05,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.8542654028436019,0.48448199941484965
16,12361,OSNN_none_baseline_newton,Ozone,2,uniform,0.1,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9107424960505529,0.5005477606663483
16,12361,OSNN_none_baseline_newton,Ozone,2,nonuniform,0.1,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9004739336492891,0.3617895142396207
16,12361,OSNN_none_baseline_newton,Ozone,2,uniform,0.2,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9166666666666666,0.5306727967405968
16,12361,OSNN_none_baseline_newton,Ozone,2,nonuniform,0.2,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9044233807266983,0.39382887202228467
16,12361,OSNN_none_baseline_newton,Ozone,2,uniform,0.5,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9218009478672986,0.4856309025631448
16,12361,OSNN_none_baseline_newton,Ozone,2,nonuniform,0.5,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9253554502369669,0.5162719030789491
16,12361,OSNN_none_baseline_newton,Ozone,2,uniform,1.0,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9285150078988942,0.47496893481430486
16,12361,OSNN_none_baseline_newton,Ozone,2,nonuniform,1.0,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9285150078988942,0.47496893481430486
17,12362,OSNN_none_baseline_newton,INSECTS incremental_imbalanced,5,uniform,0.05,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9467040673211781,0.25161994609989746
17,12362,OSNN_none_baseline_newton,INSECTS incremental_imbalanced,5,nonuniform,0.05,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9468655567403029,0.2536608634862758
17,12362,OSNN_none_baseline_newton,INSECTS incremental_imbalanced,5,uniform,0.1,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9567739280863282,0.24706463093790682
17,12362,OSNN_none_baseline_newton,INSECTS incremental_imbalanced,5,nonuniform,0.1,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9537963286597263,0.24398494241741453
17,12362,OSNN_none_baseline_newton,INSECTS incremental_imbalanced,5,uniform,0.2,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9642466850425403,0.1980639574292004
17,12362,OSNN_none_baseline_newton,INSECTS incremental_imbalanced,5,nonuniform,0.2,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9595148238438022,0.2776554350528446
17,12362,OSNN_none_baseline_newton,INSECTS incremental_imbalanced,5,uniform,0.5,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9672397697559076,0.1409757819676218
17,12362,OSNN_none_baseline_newton,INSECTS incremental_imbalanced,5,nonuniform,0.5,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9611098083806372,0.3416500504331257
17,12362,OSNN_none_baseline_newton,INSECTS incremental_imbalanced,5,uniform,1.0,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9636228492042774,0.39732665092486025
17,12362,OSNN_none_baseline_newton,INSECTS incremental_imbalanced,5,nonuniform,1.0,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9636228492042774,0.39732665092486025
17,12362,OSNN_none_baseline_newton,INSECTS incremental-abrupt_imbalanced,5,uniform,0.05,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9479207684241729,0.24621331768046462
17,12362,OSNN_none_baseline_newton,INSECTS incremental-abrupt_imbalanced,5,nonuniform,0.05,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9489361607992177,0.24943995283477163
17,12362,OSNN_none_baseline_newton,INSECTS incremental-abrupt_imbalanced,5,uniform,0.1,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9568579910716261,0.25209336222331824
17,12362,OSNN_none_baseline_newton,INSECTS incremental-abrupt_imbalanced,5,nonuniform,0.1,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9535220178655965,0.2602552288765441
17,12362,OSNN_none_baseline_newton,INSECTS incremental-abrupt_imbalanced,5,uniform,0.2,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.963571968976334,0.24234284154966818
17,12362,OSNN_none_baseline_newton,INSECTS incremental-abrupt_imbalanced,5,nonuniform,0.2,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9599771702629402,0.27058387295350744
17,12362,OSNN_none_baseline_newton,INSECTS incremental-abrupt_imbalanced,5,uniform,0.5,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9674543515867995,0.23708675258509118
17,12362,OSNN_none_baseline_newton,INSECTS incremental-abrupt_imbalanced,5,nonuniform,0.5,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9606209157556156,0.34712764104875954
17,12362,OSNN_none_baseline_newton,INSECTS incremental-abrupt_imbalanced,5,uniform,1.0,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.964397113542547,0.3886593241735891
17,12362,OSNN_none_baseline_newton,INSECTS incremental-abrupt_imbalanced,5,nonuniform,1.0,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.964397113542547,0.3886593241735891
17,12362,OSNN_none_baseline_newton,Keystroke,3,uniform,0.05,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.6495619524405507,0.5644067116281308
17,12362,OSNN_none_baseline_newton,Keystroke,3,nonuniform,0.05,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.6770963704630788,0.581265238104766
17,12362,OSNN_none_baseline_newton,Keystroke,3,uniform,0.1,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.769712140175219,0.6778577257665018
17,12362,OSNN_none_baseline_newton,Keystroke,3,nonuniform,0.1,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.7640801001251565,0.6723914477197781
17,12362,OSNN_none_baseline_newton,Keystroke,3,uniform,0.2,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.8473091364205256,0.7426443201736722
17,12362,OSNN_none_baseline_newton,Keystroke,3,nonuniform,0.2,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.8197747183979975,0.7774362876936693
17,12362,OSNN_none_baseline_newton,Keystroke,3,uniform,0.5,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.8610763454317898,0.6847944346738353
17,12362,OSNN_none_baseline_newton,Keystroke,3,nonuniform,0.5,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9474342928660826,0.9318759754531339
17,12362,OSNN_none_baseline_newton,Keystroke,3,uniform,1.0,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9568210262828536,0.9406034088346161
17,12362,OSNN_none_baseline_newton,Keystroke,3,nonuniform,1.0,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9568210262828536,0.9406034088346161
17,12362,OSNN_none_baseline_newton,NOAA,2,uniform,0.05,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.6339703695544419,0.5252690493890894
17,12362,OSNN_none_baseline_newton,NOAA,2,nonuniform,0.05,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.6318224376273613,0.5502038147005041
17,12362,OSNN_none_baseline_newton,NOAA,2,uniform,0.1,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.6662444236382662,0.5661815838685738
17,12362,OSNN_none_baseline_newton,NOAA,2,nonuniform,0.1,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.654403260450515,0.5882995148118463
17,12362,OSNN_none_baseline_newton,NOAA,2,uniform,0.2,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.6935066365589029,0.564626106389186
17,12362,OSNN_none_baseline_newton,NOAA,2,nonuniform,0.2,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.6852453599162858,0.6239573859597868
17,12362,OSNN_none_baseline_newton,NOAA,2,uniform,0.5,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.7275430963264856,0.6648078605520411
17,12362,OSNN_none_baseline_newton,NOAA,2,nonuniform,0.5,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.7234675331827946,0.6515317411001154
17,12362,OSNN_none_baseline_newton,NOAA,2,uniform,1.0,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.7501789943272567,0.673206388383215
17,12362,OSNN_none_baseline_newton,NOAA,2,nonuniform,1.0,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.7501789943272567,0.673206388383215
17,12362,OSNN_none_baseline_newton,Ozone,2,uniform,0.05,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.906003159557662,0.48138022208263226
17,12362,OSNN_none_baseline_newton,Ozone,2,nonuniform,0.05,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.8645339652448657,0.5461616794512238
17,12362,OSNN_none_baseline_newton,Ozone,2,uniform,0.1,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9123222748815166,0.44496018447401886
17,12362,OSNN_none_baseline_newton,Ozone,2,nonuniform,0.1,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.8929699842022117,0.4401464764619395
17,12362,OSNN_none_baseline_newton,Ozone,2,uniform,0.2,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9146919431279621,0.48372271874898326
17,12362,OSNN_none_baseline_newton,Ozone,2,nonuniform,0.2,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.906003159557662,0.5696276445686093
17,12362,OSNN_none_baseline_newton,Ozone,2,uniform,0.5,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9237756714060031,0.5215376070312469
17,12362,OSNN_none_baseline_newton,Ozone,2,nonuniform,0.5,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9233807266982622,0.5648897615147626
17,12362,OSNN_none_baseline_newton,Ozone,2,uniform,1.0,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9285150078988942,0.47496893481430486
17,12362,OSNN_none_baseline_newton,Ozone,2,nonuniform,1.0,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9285150078988942,0.47496893481430486
18,12363,OSNN_none_baseline_newton,INSECTS incremental_imbalanced,5,uniform,0.05,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.945708584600546,0.2565027645135379
18,12363,OSNN_none_baseline_newton,INSECTS incremental_imbalanced,5,nonuniform,0.05,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.948732639887444,0.2424328679812294
18,12363,OSNN_none_baseline_newton,INSECTS incremental_imbalanced,5,uniform,0.1,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9558425986965813,0.24243214717457062
18,12363,OSNN_none_baseline_newton,INSECTS incremental_imbalanced,5,nonuniform,0.1,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9536525367111905,0.2521070997019826
18,12363,OSNN_none_baseline_newton,INSECTS incremental_imbalanced,5,uniform,0.2,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9643064140057782,0.2028911992016005
18,12363,OSNN_none_baseline_newton,INSECTS incremental_imbalanced,5,nonuniform,0.2,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9600590210644143,0.2514889721945522
18,12363,OSNN_none_baseline_newton,INSECTS incremental_imbalanced,5,uniform,0.5,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9672397697559076,0.1409757819676218
18,12363,OSNN_none_baseline_newton,INSECTS incremental_imbalanced,5,nonuniform,0.5,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9609284093070998,0.3378191396709932
18,12363,OSNN_none_baseline_newton,INSECTS incremental_imbalanced,5,uniform,1.0,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9636228492042774,0.39732665092486025
18,12363,OSNN_none_baseline_newton,INSECTS incremental_imbalanced,5,nonuniform,1.0,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9636228492042774,0.39732665092486025
18,12363,OSNN_none_baseline_newton,INSECTS incremental-abrupt_imbalanced,5,uniform,0.05,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.945500639321125,0.25362111246006935
18,12363,OSNN_none_baseline_newton,INSECTS incremental-abrupt_imbalanced,5,nonuniform,0.05,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9471332309829618,0.25326536316594456
18,12363,OSNN_none_baseline_newton,INSECTS incremental-abrupt_imbalanced,5,uniform,0.1,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9573424593290004,0.2559285332803524
18,12363,OSNN_none_baseline_newton,INSECTS incremental-abrupt_imbalanced,5,nonuniform,0.1,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9544621959906381,0.25323189442883426
18,12363,OSNN_none_baseline_newton,INSECTS incremental-abrupt_imbalanced,5,uniform,0.2,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9636029395498649,0.24402504780776105
18,12363,OSNN_none_baseline_newton,INSECTS incremental-abrupt_imbalanced,5,nonuniform,0.2,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9604726994394326,0.26275597834223785
18,12363,OSNN_none_baseline_newton,INSECTS incremental-abrupt_imbalanced,5,uniform,0.5,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9674543515867995,0.23708675258509118
18,12363,OSNN_none_baseline_newton,INSECTS incremental-abrupt_imbalanced,5,nonuniform,0.5,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9610832621747537,0.3444398099887282
18,12363,OSNN_none_baseline_newton,INSECTS incremental-abrupt_imbalanced,5,uniform,1.0,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.964397113542547,0.3886593241735891
18,12363,OSNN_none_baseline_newton,INSECTS incremental-abrupt_imbalanced,5,nonuniform,1.0,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.964397113542547,0.3886593241735891
18,12363,OSNN_none_baseline_newton,Keystroke,3,uniform,0.05,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.6408010012515645,0.5956356831945522
18,12363,OSNN_none_baseline_newton,Keystroke,3,nonuniform,0.05,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.6921151439299124,0.5822192237822807
18,12363,OSNN_none_baseline_newton,Keystroke,3,uniform,0.1,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.7158948685857321,0.6318977242525539
18,12363,OSNN_none_baseline_newton,Keystroke,3,nonuniform,0.1,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.7528160200250313,0.6782107152725609
18,12363,OSNN_none_baseline_newton,Keystroke,3,uniform,0.2,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.8473091364205256,0.7426443201736722
18,12363,OSNN_none_baseline_newton,Keystroke,3,nonuniform,0.2,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.8216520650813517,0.7682851971115103
18,12363,OSNN_none_baseline_newton,Keystroke,3,uniform,0.5,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.8610763454317898,0.6847944346738353
18,12363,OSNN_none_baseline_newton,Keystroke,3,nonuniform,0.5,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9449311639549437,0.9266844254460149
18,12363,OSNN_none_baseline_newton,Keystroke,3,uniform,1.0,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9568210262828536,0.9406034088346161
18,12363,OSNN_none_baseline_newton,Keystroke,3,nonuniform,1.0,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9568210262828536,0.9406034088346161
18,12363,OSNN_none_baseline_newton,NOAA,2,uniform,0.05,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.6297846560555158,0.5559398533391059
18,12363,OSNN_none_baseline_newton,NOAA,2,nonuniform,0.05,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.624387288649006,0.5404798269449326
18,12363,OSNN_none_baseline_newton,NOAA,2,uniform,0.1,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.6610122817646087,0.5686779703957728
18,12363,OSNN_none_baseline_newton,NOAA,2,nonuniform,0.1,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.6487305171559178,0.5695339756847149
18,12363,OSNN_none_baseline_newton,NOAA,2,uniform,0.2,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.6920196067632318,0.5749299361099101
18,12363,OSNN_none_baseline_newton,NOAA,2,nonuniform,0.2,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.6862367131133998,0.6232620197073531
18,12363,OSNN_none_baseline_newton,NOAA,2,uniform,0.5,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.7231921572947073,0.6569785696379097
18,12363,OSNN_none_baseline_newton,NOAA,2,nonuniform,0.5,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.7250647133337005,0.6642099833987365
18,12363,OSNN_none_baseline_newton,NOAA,2,uniform,1.0,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.7501789943272567,0.673206388383215
18,12363,OSNN_none_baseline_newton,NOAA,2,nonuniform,1.0,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.7501789943272567,0.673206388383215
18,12363,OSNN_none_baseline_newton,Ozone,2,uniform,0.05,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.8763823064770933,0.29514408977100437
18,12363,OSNN_none_baseline_newton,Ozone,2,nonuniform,0.05,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.8799368088467614,0.37333102464543116
18,12363,OSNN_none_baseline_newton,Ozone,2,uniform,0.1,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.8902053712480252,0.5440953357649296
18,12363,OSNN_none_baseline_newton,Ozone,2,nonuniform,0.1,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.8894154818325435,0.4887299635117966
18,12363,OSNN_none_baseline_newton,Ozone,2,uniform,0.2,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9131121642969984,0.5296216115616907
18,12363,OSNN_none_baseline_newton,Ozone,2,nonuniform,0.2,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9115323854660348,0.5663129620578422
18,12363,OSNN_none_baseline_newton,Ozone,2,uniform,0.5,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9237756714060031,0.5215376070312469
18,12363,OSNN_none_baseline_newton,Ozone,2,nonuniform,0.5,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9158767772511849,0.496079698691109
18,12363,OSNN_none_baseline_newton,Ozone,2,uniform,1.0,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9285150078988942,0.47496893481430486
18,12363,OSNN_none_baseline_newton,Ozone,2,nonuniform,1.0,60,25,0.0204731114609854,0.0011574154273749,0.744137583684386,1.13907197350023,0.9285150078988942,0.47496893481430486
